-7.08	-7.76	-7.71	-2.91	-7.19	1.59
-6.90	-7.77	-7.77	-1.62	-7.04	1.53
-6.72	-8.27	-7.85	25.63	-2.44	13.33
-6.60	-7.19	-8.94	5.27	0.06	11.54
-7.83	-7.65	-9.24	51.54	-24.16	12.60
-6.86	-6.22	-9.18	18.70	-47.07	14.36
-7.23	-6.33	-7.52	-18.43	-86.83	-20.55
-9.10	-5.07	-8.00	5.07	-54.32	-5.22
-9.17	-8.80	-7.59	17.08	-92.43	-64.17
-12.40	-10.58	-8.72	-0.56	-107.20	-34.19
-14.74	-9.68	-8.53	55.47	-135.72	-3.29
-10.92	-11.28	-5.97	3.88	-195.01	-66.14
-11.46	-9.71	-4.13	33.91	-140.32	7.99
-7.62	-9.57	-1.04	-28.64	-109.30	-2.66
-7.68	-11.72	0.57	-2.76	-99.15	-10.05
-7.73	-9.74	-0.07	116.12	5.57	-31.29
-10.32	-10.47	0.60	-18.97	-55.85	-27.18
-10.24	-12.51	1.74	70.60	16.17	7.03
-11.95	-9.78	-0.12	77.04	-7.77	-12.54
-11.75	-11.87	-0.82	-1.47	-6.35	-4.67
-12.32	-12.73	-0.76	60.86	-4.33	5.94
-13.58	-9.36	-2.16	33.21	4.20	-33.91
-11.11	-10.86	0.35	-83.41	-95.12	-56.48
-11.77	-11.14	0.60	75.81	-0.09	66.25
-11.56	-10.97	0.86	-73.81	-129.61	-55.57
-11.55	-10.79	2.32	100.77	-44.63	-6.93
-10.67	-10.87	2.22	-54.81	-12.96	46.18
-12.09	-10.70	3.18	-18.92	-57.86	13.79
-10.76	-10.91	2.74	-12.66	-51.31	17.49
-12.83	-13.97	5.45	68.74	-69.24	-70.25
-10.40	-6.73	0.80	-86.22	-60.23	54.60
-10.94	-14.04	5.33	-4.26	-41.26	12.50
-10.25	-8.18	3.35	1.99	-56.31	-11.95
-13.51	-13.24	7.64	44.75	-50.24	70.89
-11.24	-8.90	6.00	-17.23	-35.60	3.89
-9.02	-10.89	4.36	-215.68	-86.96	22.53
-10.87	-12.69	8.08	87.37	-18.22	32.45
-10.26	-9.15	6.32	-62.78	-36.17	-4.75
-9.96	-10.60	7.68	-63.26	-45.72	-18.73
-8.76	-10.30	6.60	-103.15	2.36	-9.67
-8.97	-12.17	4.48	-81.55	39.30	-2.27
-7.91	-12.40	5.49	-53.90	17.58	-44.50
-6.32	-12.00	8.65	-28.46	23.74	-40.23
-5.60	-14.14	9.64	-16.65	42.96	-25.53
-5.26	-14.30	11.10	-12.24	115.49	-18.43
-5.63	-10.90	6.75	28.74	240.01	-76.09
-7.80	-14.31	3.27	-143.02	242.71	-34.57
-7.43	-17.53	-3.42	-71.05	250.00	29.06
-4.01	-9.49	-9.30	-250.01	250.00	156.55
1.56	-8.33	-11.20	-250.01	174.64	116.44
3.50	0.08	-17.29	18.14	250.00	242.08
-2.53	-1.53	-16.27	-46.22	19.64	13.50
-4.33	-4.92	-13.64	105.87	-17.33	19.22
-5.56	-6.78	-11.17	52.90	-73.05	-27.44
-6.66	-11.03	-10.03	37.57	-57.16	-44.48
-6.01	-11.73	-12.15	82.54	-77.14	8.95
-7.60	-13.00	-16.19	91.25	-118.14	7.43
-10.91	-18.06	-16.20	250.00	-218.71	78.10
-8.44	-12.10	-8.19	112.51	-250.01	85.33
-4.79	-11.67	0.76	-48.76	-250.01	37.93
-4.39	-5.61	-0.11	-42.89	-182.59	56.48
-4.74	-9.01	0.76	-32.81	-69.86	4.50
-7.14	-10.43	1.29	84.58	-28.73	51.83
-10.82	-10.64	4.05	-28.24	-120.70	-34.43
-11.39	-8.21	-0.20	-114.82	-81.05	17.12
-9.99	-15.37	0.34	-69.54	-117.60	-53.58
-13.15	-11.56	3.62	11.76	-104.17	-31.58
-9.50	-10.85	0.84	-168.23	-140.61	1.54
-11.53	-16.47	6.41	114.79	55.50	69.35
-13.12	-7.84	3.84	-41.92	-81.80	-11.33
-8.99	-13.74	3.05	-189.25	-109.90	-0.69
-10.86	-12.51	6.49	89.50	-5.34	29.46
-9.98	-7.17	0.67	-182.58	-65.50	13.31
-8.44	-16.88	5.64	-56.62	-66.13	9.38
-8.01	-10.74	4.55	26.22	-11.69	29.56
-10.48	-13.09	7.34	-54.21	11.24	20.61
-9.40	-11.67	6.81	28.18	-24.09	-9.06
-10.22	-12.31	5.62	-27.86	-16.62	-11.95
-9.71	-12.42	4.26	-3.13	-39.77	-30.38
-8.84	-13.69	5.39	-33.13	-27.52	-11.77
-7.30	-13.83	6.62	-16.72	-20.29	-7.88
-6.48	-14.00	8.54	50.52	42.18	-19.59
-3.98	-11.62	8.43	65.03	82.15	-52.00
-5.40	-9.16	5.43	-55.65	124.93	-75.42
-7.30	-11.23	3.91	-106.81	206.77	17.02
-7.24	-11.80	2.42	-135.40	226.75	-18.71
-6.65	-12.15	-3.51	-88.42	250.00	3.91
-6.07	-9.87	-8.31	-68.04	250.00	32.78
-5.70	-11.04	-11.16	-182.50	250.00	46.18
0.01	-11.98	-15.77	-8.81	230.77	41.37
0.23	-12.01	-15.41	-114.12	12.99	-76.73
-0.62	-11.13	-15.11	44.18	10.21	53.22
-4.03	-10.51	-11.65	35.19	-77.58	11.42
-4.51	-11.77	-8.98	-40.98	-89.17	12.17
-5.46	-11.82	-8.66	16.88	-105.87	24.67
-6.56	-12.53	-9.07	-18.99	-110.21	6.45
-6.94	-9.94	-11.98	-24.79	-128.32	2.11
-8.62	-12.37	-12.52	38.19	-116.10	18.25
-7.48	-13.16	-13.28	48.20	-161.97	20.74
-9.14	-11.20	-11.25	62.39	-200.01	38.95
-7.44	-12.60	-7.97	73.85	-239.88	-3.32
-6.56	-12.49	-2.30	113.71	-199.22	60.34
-3.55	-8.78	2.83	25.83	-195.22	82.26
-2.28	-5.90	6.18	54.62	-43.08	115.88
-4.13	-3.91	4.11	39.35	-74.92	-33.17
-10.02	-8.48	4.38	37.48	-47.18	-20.99
-13.20	-11.40	2.36	-49.02	-23.24	-55.56
-14.60	-13.40	1.00	51.65	3.12	-12.73
-14.72	-9.67	0.10	-4.39	-80.13	-37.00
-12.74	-10.11	-1.72	-77.66	-76.91	22.43
-8.78	-8.93	0.11	-135.24	-127.25	-37.35
-10.84	-14.98	6.52	40.12	-117.86	-41.10
-10.47	-12.62	6.33	-36.36	-170.69	-39.63
-10.39	-13.66	9.19	12.12	63.56	37.12
-9.16	-11.49	4.13	-94.16	-17.40	34.74
-11.02	-12.36	4.96	39.79	-12.37	13.67
-10.37	-10.11	6.03	-20.04	-32.98	19.85
-10.93	-12.68	6.21	-87.20	12.32	34.71
-8.53	-12.53	4.53	-58.03	-107.25	14.90
-12.12	-12.50	7.89	30.32	15.21	10.86
-8.53	-8.36	4.33	-61.65	-1.17	31.02
-10.36	-13.21	7.64	-64.23	-51.38	-0.14
-9.12	-11.28	5.85	-50.06	-31.09	20.50
-9.50	-12.57	6.12	-64.00	-14.14	-10.82
-9.16	-12.28	6.92	-4.52	36.96	13.48
-9.57	-12.61	8.03	-16.52	-7.92	-9.81
-5.48	-11.29	8.34	24.93	-32.86	-68.02
-7.08	-11.56	8.86	-32.31	102.82	-29.08
-5.72	-13.20	6.94	-76.13	50.83	-80.84
-6.02	-13.26	4.29	-3.76	159.73	-55.32
-6.30	-10.48	0.23	-86.18	250.00	-30.59
-8.47	-12.05	-1.31	-242.27	250.00	18.23
-7.64	-13.20	-3.72	-153.83	250.00	73.43
-4.82	-11.66	-9.03	-157.00	250.00	123.23
-1.25	-11.61	-13.99	-231.93	199.39	109.00
-1.30	-6.39	-15.34	-3.20	106.78	124.77
-5.10	-1.98	-14.73	-41.35	27.73	72.67
-10.24	-8.08	-14.24	-6.90	-11.00	0.89
-5.10	-6.87	-12.04	28.22	-66.13	-2.46
-4.44	-5.17	-11.13	28.36	-50.45	16.95
-5.47	-7.50	-7.66	17.27	-74.58	-4.07
-5.77	-9.30	-7.42	-15.87	-80.44	-39.37
-6.99	-11.08	-6.09	50.52	-76.65	-29.56
-6.82	-9.23	-6.50	18.20	-61.14	-34.15
-7.85	-11.04	-6.80	9.09	-36.85	-14.41
-9.19	-9.69	-10.57	90.08	-14.17	16.13
-10.11	-12.14	-12.00	75.67	-70.50	6.08
-11.73	-13.49	-11.15	147.25	-117.85	51.03
-9.76	-10.67	-9.37	94.03	-186.01	26.81
-7.54	-11.20	-5.63	87.83	-243.88	6.70
-6.38	-7.42	-4.43	59.60	-211.43	14.05
-7.41	-8.02	-0.27	29.84	-181.12	-9.18
-3.66	-10.28	3.81	51.03	-111.34	0.50
-6.38	-13.20	7.01	-2.56	-80.29	-3.89
-10.43	-10.95	6.25	28.21	-40.94	28.66
-11.10	-14.40	4.37	-77.04	-46.31	-32.43
-10.98	-10.59	0.85	-0.43	-35.32	24.51
-11.27	-15.67	3.56	-56.32	-65.92	8.58
-11.94	-9.65	3.11	51.46	6.94	38.58
-10.45	-12.84	4.30	-101.82	-150.69	-42.75
-10.59	-10.13	4.46	-24.64	-21.74	63.01
-9.62	-10.15	3.77	-115.12	-66.29	21.97
-9.67	-13.57	5.27	23.61	2.62	25.48
-10.54	-10.02	4.89	-10.97	-59.05	-3.97
-9.57	-13.24	7.12	-27.11	3.97	20.83
-8.15	-10.03	5.74	-82.27	-66.73	-21.18
-7.20	-13.92	8.59	38.16	56.25	-33.68
-7.16	-11.15	6.78	-73.53	33.17	27.66
-11.07	-11.17	5.49	-62.42	82.16	55.95
-11.99	-12.62	3.64	-63.58	-0.81	11.10
-11.85	-13.28	4.38	-9.90	-17.01	-6.99
-10.75	-13.16	6.71	-4.99	-83.27	-44.12
-9.07	-13.60	6.54	-7.77	13.47	12.98
-8.73	-12.77	6.76	-13.30	-9.25	-12.38
-8.15	-13.78	6.78	-60.24	0.98	-20.56
-7.04	-15.95	5.59	-41.21	71.73	33.09
-6.94	-15.47	5.27	-17.61	84.70	40.52
-7.33	-13.39	4.64	9.74	165.12	68.75
-8.58	-8.48	1.10	17.84	250.00	57.95
-10.95	-9.54	0.68	-80.94	217.35	71.21
-8.06	-7.04	-3.03	-88.89	230.85	63.97
-6.33	-5.78	-5.01	-111.52	250.00	93.23
-1.63	-7.59	-11.26	25.11	250.00	100.21
-1.46	-4.69	-14.94	-115.27	250.00	103.69
-2.80	-4.54	-15.30	-141.64	45.20	3.12
-6.56	-5.51	-13.33	50.33	12.57	16.94
-6.31	-6.13	-12.00	31.94	-20.20	-8.39
-6.00	-8.33	-10.36	23.95	-39.92	-22.70
-5.30	-7.95	-9.60	30.14	-27.27	-11.03
-5.85	-8.35	-8.47	-1.15	-74.15	-26.18
-6.00	-7.97	-7.99	12.52	-26.16	6.41
-6.16	-7.17	-8.18	33.04	-40.60	-19.39
-5.83	-7.25	-9.17	71.24	-31.06	-31.90
-6.12	-7.77	-9.58	55.76	-45.33	-75.57
-9.09	-13.59	-8.89	120.15	-55.05	-34.88
-9.47	-13.08	-9.88	68.99	-113.75	10.87
-10.98	-12.53	-9.63	22.93	-146.62	24.29
-9.58	-8.91	-8.81	-38.20	-250.01	-83.38
-8.60	-11.61	-4.73	-149.45	-250.01	-121.30
-5.42	-15.50	-4.34	152.84	-75.69	-32.89
-5.63	-9.80	-1.21	152.41	-45.44	31.45
-6.84	-9.64	0.99	-64.29	-79.49	47.65
-6.48	-12.93	-0.67	-43.24	-74.82	25.93
-10.52	-11.93	1.68	151.49	35.20	42.40
-10.42	-10.73	-0.69	16.43	-56.60	15.11
-11.73	-15.48	1.48	56.91	-94.76	-13.24
-12.62	-12.83	2.80	2.75	-32.00	41.54
-12.55	-12.77	4.31	-1.31	-133.14	-25.79
-11.79	-10.52	3.36	36.34	-39.96	32.85
-9.70	-11.23	1.64	-109.60	-71.13	1.02
-10.86	-11.94	5.02	96.04	-16.17	26.81
-11.94	-8.78	3.76	-76.49	-37.39	-8.23
-10.80	-10.73	2.38	-104.53	-59.91	12.38
-10.85	-12.21	4.91	-11.39	8.73	25.47
-9.43	-9.96	1.15	-33.72	-36.71	0.89
-12.62	-14.25	5.49	50.01	-2.84	50.58
-12.86	-11.01	4.46	-67.50	-96.90	-22.96
-11.53	-11.27	1.85	-189.37	-95.48	31.27
-8.39	-12.78	5.68	6.58	-55.59	4.71
-7.72	-9.61	6.15	21.26	-56.86	-15.17
-7.52	-12.44	7.51	-23.54	-19.63	10.99
-8.84	-11.57	7.24	19.15	-10.22	2.45
-9.70	-10.97	6.73	-28.48	13.37	11.12
-10.25	-11.69	6.11	-36.04	19.72	5.58
-10.03	-11.75	5.07	-24.89	8.52	-16.26
-10.72	-12.33	5.07	-29.33	11.80	24.96
-11.16	-11.96	5.74	15.68	-3.40	2.85
-10.24	-11.36	7.68	15.27	-32.09	-35.39
-8.81	-12.50	8.49	-4.43	-22.56	-14.60
-5.91	-10.89	7.77	-15.66	49.53	-10.33
-5.53	-11.25	7.06	-82.15	99.84	1.18
-6.19	-12.68	6.27	-61.18	108.70	2.17
-8.82	-11.22	4.19	-7.67	185.35	-0.45
-9.21	-11.63	3.30	-78.19	208.37	-10.59
-8.77	-12.37	0.93	4.71	250.00	-7.10
-9.87	-11.66	-2.37	-48.73	250.00	-14.94
-5.49	-12.88	-7.16	-148.27	250.00	41.81
-1.93	-10.94	-12.75	-166.01	250.00	88.98
0.20	-5.72	-15.00	-112.12	161.24	75.19
-2.98	-6.40	-14.67	-140.42	75.16	44.84
-3.34	-5.43	-13.36	16.47	-16.25	52.77
-6.19	-4.78	-11.59	50.20	-13.76	13.31
-5.78	-7.18	-10.12	-39.95	-48.23	-28.80
-5.50	-8.88	-8.55	27.40	-20.94	-9.26
-4.93	-8.32	-8.62	-11.24	-33.40	-16.32
-6.03	-9.20	-7.93	-6.55	-20.04	1.34
-8.00	-8.65	-9.10	17.51	-9.93	5.91
-8.60	-10.59	-13.34	121.72	-25.12	5.49
-8.16	-13.15	-16.30	104.65	-134.08	6.51
-8.16	-10.85	-16.50	117.96	-189.79	42.99
-4.86	-11.11	-9.96	64.14	-250.01	-17.24
-2.80	-8.60	-3.74	52.89	-250.01	-31.70
-5.88	-2.14	0.63	-30.69	-204.74	-53.13
-5.70	-15.14	4.30	68.41	-123.20	-89.82
-6.45	-11.46	0.11	103.44	-38.93	-28.37
-7.44	-16.14	1.16	6.90	-27.52	38.00
-10.19	-13.49	1.86	33.04	-23.63	53.25
-10.70	-12.85	1.61	-37.44	-50.30	35.49
-11.54	-12.74	2.55	-3.43	-88.89	23.67
-11.53	-11.32	0.54	-7.63	-48.23	45.01
-10.88	-13.45	3.47	15.20	-52.56	3.66
-10.80	-10.21	2.34	-29.82	-64.88	-1.33
-10.36	-13.24	3.17	15.05	-60.75	24.01
-11.63	-12.30	5.64	-4.17	-85.83	1.10
-10.86	-10.27	3.31	-104.97	-122.38	-10.57
-10.63	-14.90	7.11	5.84	-43.13	29.31
-9.38	-9.25	5.33	-25.64	-44.63	18.95
-11.27	-13.55	8.18	-20.26	-49.84	20.44
-10.31	-11.66	7.13	-36.45	-36.96	-1.96
-6.93	-10.88	4.69	-106.14	-91.03	-16.44
-8.68	-11.49	7.13	26.47	26.75	21.78
-8.19	-11.52	5.84	-68.25	-1.53	15.30
-9.91	-12.66	7.58	-0.22	22.78	37.38
-9.30	-12.08	6.81	-11.34	14.67	23.83
-10.14	-11.51	6.50	-61.11	-6.84	15.17
-8.72	-12.24	5.11	-56.22	-27.21	-4.04
-8.51	-13.05	6.09	-41.45	-36.36	-20.23
-6.88	-12.17	6.15	-33.14	-28.79	-29.83
-7.60	-13.80	9.35	3.59	4.84	-15.89
-5.55	-11.04	9.10	-7.21	34.19	-62.96
