-11.13	-11.83	-0.33	-109.52	-49.03	-29.94
-11.13	-11.86	-0.19	-110.26	-49.67	-30.11
-10.87	-11.89	-0.78	-115.80	-55.62	-36.04
-11.03	-12.37	-0.57	-129.59	-64.38	-38.45
-10.37	-12.47	-0.51	-114.42	-69.51	-38.74
-10.29	-13.17	-0.20	-131.06	-77.69	-42.69
-9.36	-12.97	-0.42	-103.45	-80.29	-43.12
-8.58	-13.87	-0.36	-110.02	-91.93	-54.80
-7.49	-12.98	-0.08	-85.60	-106.04	-64.73
-7.22	-14.85	0.24	-91.54	-124.92	-79.86
-6.60	-15.55	0.26	-105.65	-136.11	-90.38
-5.61	-15.72	0.19	-56.95	-152.86	-102.44
-4.03	-17.39	1.36	-57.09	-144.57	-119.27
-2.13	-14.54	1.15	14.89	-165.28	-129.97
-0.36	-16.12	2.46	-90.38	-126.35	-147.77
-0.38	-15.18	2.39	50.68	-151.91	-156.54
3.39	-16.56	3.41	-69.12	-148.96	-195.27
4.56	-15.98	3.55	50.90	-138.10	-202.96
8.05	-15.86	2.68	16.66	-115.80	-203.34
8.03	-17.64	5.19	-0.08	-79.87	-198.13
7.97	-17.51	3.44	-23.77	-44.61	-114.83
5.37	-16.74	4.16	56.02	-86.17	-22.71
5.67	-13.85	3.01	91.75	-108.78	-50.36
4.51	-14.95	3.85	91.94	-82.32	-38.76
6.15	-13.13	2.60	74.29	-57.09	-21.20
6.12	-13.69	2.88	2.55	-23.82	-8.09
6.41	-12.10	3.01	2.76	-10.46	13.42
6.60	-12.74	3.67	-49.84	13.06	13.93
6.01	-13.82	4.50	-76.73	24.81	28.59
7.02	-12.47	4.00	-62.42	44.21	37.93
7.31	-13.06	2.89	-125.48	77.27	51.74
6.20	-13.66	2.19	-132.76	102.67	81.29
7.25	-13.51	-0.10	-127.69	114.03	109.18
6.16	-14.17	0.56	-116.26	111.93	125.48
6.76	-15.38	-0.29	-108.63	158.19	129.71
4.61	-16.01	1.38	-83.53	182.20	145.77
5.70	-16.72	-0.64	-74.58	250.00	176.88
1.38	-18.15	1.87	-92.62	247.96	156.52
1.73	-16.95	0.46	5.21	234.44	172.48
-1.33	-17.49	0.05	-69.90	240.98	107.72
-2.98	-17.89	0.21	11.12	177.05	149.59
-3.95	-17.59	-0.22	44.80	183.94	156.46
-5.26	-16.13	-0.15	111.55	146.85	179.20
-6.53	-16.06	-1.19	57.08	142.54	142.16
-8.42	-15.40	-1.69	101.04	104.55	141.24
-7.92	-14.95	-1.98	82.29	89.11	125.90
-7.40	-13.30	-2.58	69.59	67.58	101.92
-8.50	-12.71	-2.29	60.77	44.37	92.49
-8.65	-9.66	-3.07	15.18	32.83	62.86
-9.30	-11.72	-1.02	49.28	7.29	87.70
-8.75	-8.93	-3.45	58.27	15.52	42.86
-9.70	-9.01	-1.42	5.84	7.05	11.98
-11.08	-9.83	-1.98	9.79	-11.57	-0.25
-11.31	-10.46	-0.83	-0.63	-42.71	-9.22
-12.06	-10.53	0.18	34.18	-41.10	10.96
-11.93	-10.44	-0.14	-28.45	-16.66	9.67
-12.83	-11.54	1.17	-15.72	11.23	16.27
-12.41	-9.90	0.85	9.17	-17.30	24.77
-12.12	-10.08	1.44	-1.58	5.71	18.36
-11.77	-9.67	0.59	-18.97	-10.33	-0.31
-12.16	-10.71	1.26	-4.59	8.19	5.07
-11.96	-9.73	0.13	-9.42	-12.62	2.88
-11.85	-9.59	0.15	-13.35	-2.01	-1.24
-12.36	-9.67	-0.12	-23.28	-14.83	-8.52
-12.36	-9.40	-0.90	-31.99	-13.40	-4.21
-11.98	-9.30	-1.53	-44.17	-31.81	-16.94
-11.65	-9.04	-3.30	-80.03	-43.73	-27.78
-10.81	-9.48	-3.05	-93.74	-62.40	-43.12
-9.68	-10.44	-2.81	-125.54	-74.85	-61.14
-9.06	-12.40	-1.89	-138.33	-91.00	-72.63
-9.57	-14.01	-2.21	-153.07	-92.46	-80.32
-8.39	-14.37	-1.89	-134.23	-125.22	-76.19
-6.15	-15.14	-0.98	-105.25	-138.83	-76.85
-5.19	-15.81	-1.53	-106.25	-168.57	-90.04
-4.65	-15.20	-1.18	-39.96	-217.60	-91.00
-3.65	-16.37	1.03	-76.14	-243.58	-105.27
-1.33	-15.80	1.42	-55.44	-238.18	-112.45
-0.62	-18.10	4.37	-13.13	-212.26	-91.20
2.48	-16.42	3.69	-67.50	-204.41	-73.73
2.66	-17.87	5.57	43.47	-226.61	-72.42
5.17	-15.78	4.13	-55.57	-165.52	-117.04
3.38	-17.21	5.50	34.89	-151.81	-91.46
5.67	-17.10	4.04	-50.91	-165.39	-193.65
