-19.61	-13.03	11.91	-33.85	-8.53	-23.83
-19.14	-13.34	11.17	-21.24	-17.68	-24.54
-16.07	-11.30	10.03	39.01	-79.26	10.55
-13.11	-11.24	7.33	79.26	-55.64	55.42
-10.84	-8.66	5.14	57.50	-52.58	57.46
-7.44	-9.70	2.20	56.62	-40.15	7.93
-7.42	-7.11	-1.47	62.13	-42.38	-15.95
-10.29	-7.65	6.81	-11.93	-67.45	-15.83
-18.24	-3.72	16.98	-68.49	8.06	-28.08
-19.61	-5.51	16.41	86.18	165.59	20.87
-19.61	-3.41	9.09	22.34	120.85	-11.56
-14.80	-2.16	1.74	125.69	69.45	-129.18
-3.45	-6.66	1.98	159.74	53.13	-202.13
5.60	-13.30	4.67	13.45	85.71	-152.50
-0.62	-17.74	3.48	250.00	64.67	-90.62
-5.07	-5.49	-9.33	-20.00	149.50	29.28
-12.19	-10.90	-6.20	-250.01	37.16	-36.61
-8.18	-12.08	-1.92	-101.77	-106.30	101.54
-0.10	-13.57	-1.17	-133.02	-121.51	134.21
2.61	-15.48	2.09	-27.10	-198.23	145.63
-2.90	-7.36	1.98	-142.54	-162.68	104.15
-10.16	-7.89	4.36	-83.00	-76.52	104.31
-18.96	-0.50	10.87	31.37	-28.46	101.98
-19.61	0.22	13.70	-229.26	69.66	-54.19
-19.61	-10.45	17.06	-166.43	34.26	-88.06
-19.37	-11.35	15.59	46.91	-67.29	-11.17
-15.54	-8.69	12.30	45.89	-54.25	20.42
-15.85	-10.22	14.01	131.98	-35.18	29.66
-16.50	-4.32	8.68	59.26	25.51	11.45
-15.72	-11.81	8.74	84.48	101.63	-46.17
-13.32	-11.71	6.85	13.52	83.93	-115.54
-8.92	-8.21	4.95	202.67	117.33	-47.27
-1.42	-3.30	10.03	-14.16	60.86	-140.74
6.85	-19.61	8.52	250.00	148.84	-250.01
-3.96	1.57	-19.61	40.06	250.00	21.19
-15.20	-11.15	-4.25	-195.66	-194.67	57.43
-8.74	-8.47	0.58	68.63	-71.79	144.76
-5.82	-7.50	-2.77	-187.65	-5.53	121.56
-5.52	-12.51	2.16	-208.14	-42.85	43.66
-3.77	-13.59	3.61	24.69	-92.16	152.44
-4.59	-8.57	1.12	-108.15	-94.98	147.85
-7.36	-8.62	4.14	-167.25	-80.01	95.84
-13.12	-9.58	9.28	80.77	-128.06	130.44
-18.03	17.51	1.17	-40.22	8.31	36.35
-14.42	-9.47	14.83	-250.01	49.10	-250.01
-19.32	-19.61	19.61	103.39	78.59	-48.33
-17.63	-11.78	13.52	10.64	45.16	42.92
-15.75	-9.12	11.37	58.97	20.68	22.47
-17.56	-8.89	7.85	96.02	27.06	-13.66
-15.65	-7.52	4.35	106.81	21.32	-4.72
-13.92	-8.70	3.29	-0.08	102.62	-86.94
-12.83	-9.92	5.95	122.65	123.25	-25.40
-7.09	-1.60	4.99	194.79	135.36	-55.08
10.22	-15.12	6.61	142.33	19.65	-250.01
-1.07	-19.61	-3.85	250.00	117.39	-70.21
-18.80	-13.69	-18.70	-250.01	76.20	-14.89
-9.20	-14.13	1.68	56.96	-133.92	63.10
-8.53	-5.59	-1.63	-51.14	-49.44	96.52
-7.76	-11.10	1.75	-92.07	-47.78	43.05
-5.11	-9.82	-0.37	-100.02	-29.64	105.95
-2.18	-11.64	0.79	-61.73	-109.94	135.68
-6.15	-11.18	2.87	-239.81	-163.28	128.57
-7.21	-7.59	2.49	-180.38	-182.46	141.88
-12.39	-11.04	10.91	-178.59	-132.52	50.87
-19.32	-6.37	19.61	-250.01	-54.71	-16.48
-16.46	-8.10	18.60	-193.57	131.79	-2.20
-19.49	-11.05	19.61	122.22	37.56	4.68
-16.17	-11.30	17.01	6.06	66.11	4.67
-13.93	-8.24	7.92	178.08	93.88	34.02
-17.66	-11.23	9.92	62.94	71.33	5.09
-14.23	-6.51	3.77	94.24	107.71	-2.72
-13.23	-7.08	3.06	-108.46	127.51	-75.78
-11.05	-7.84	-0.16	44.28	164.53	-68.47
-5.58	-8.03	2.13	60.01	181.80	-65.89
10.77	-17.20	4.08	249.44	14.31	-188.03
-5.29	-19.61	-2.83	250.00	-10.08	-48.84
-15.61	-11.37	-19.61	-250.01	193.46	13.77
-8.92	-8.09	-1.70	-2.21	-134.09	-1.48
-10.67	-5.66	-0.39	-41.34	-49.91	64.25
-8.22	-11.42	0.28	-107.76	-24.26	48.38
-7.84	-16.27	2.54	11.52	-90.40	92.30
0.14	-15.81	-2.72	-86.28	-122.17	153.56
-1.86	-14.92	3.73	-81.68	-173.60	138.07
-7.06	-8.56	5.22	-126.11	-164.40	190.83
-12.37	-1.87	5.26	-132.80	-44.77	94.79
-14.11	5.98	13.28	-71.07	-81.37	22.33
-18.16	-2.17	19.61	-250.01	3.16	47.08
-17.50	-10.80	19.61	-21.21	178.05	-76.33
-16.98	-11.33	12.50	-3.86	8.71	-14.81
-18.07	-14.75	13.06	122.99	34.77	17.20
-15.24	-6.78	4.12	15.78	52.61	0.99
-13.59	-6.50	3.52	140.72	0.08	-62.84
-13.36	-14.71	8.21	-136.59	156.50	-102.65
-5.46	-11.27	0.87	250.00	160.58	-57.91
-4.04	-5.47	6.66	96.22	106.17	-82.45
7.34	-16.10	-1.05	147.47	163.32	-195.23
